2016-02-25 18:52:48 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:48 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:48 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:48 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:48 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:48 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:48 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:48 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:48 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:48 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:48 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:48 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:48 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:48 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:49 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:49 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:49 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:49 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:49 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:49 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:49 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:49 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:49 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:49 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:49 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:49 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:49 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:49 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:49 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:50 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:50 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:50 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:50 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:50 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:50 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:50 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:50 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:50 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:50 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:50 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:50 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:50 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:50 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:50 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:50 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:51 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:51 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:51 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:51 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:51 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:51 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:51 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:51 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:51 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:51 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:51 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:51 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:52 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:52 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:52 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:52 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:52 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:52 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:52 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:52 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:52 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:52 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:52 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:52 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:52 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:52 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:52 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:52 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:53 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:53 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:53 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:53 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:53 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:53 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:53 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:53 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:53 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:53 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:53 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:53 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:53 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:54 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:54 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:54 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:54 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:54 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:54 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:54 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:54 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:54 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:54 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:54 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:54 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:54 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:54 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:54 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:54 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:55 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:55 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:55 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:55 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:55 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:55 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:55 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:55 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:55 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:55 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:55 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:55 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:55 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:56 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:56 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:56 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:56 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:56 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:56 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:56 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:56 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:56 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:56 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:56 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:56 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:56 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:56 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:56 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:57 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:57 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:57 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:57 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:57 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:57 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:57 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:57 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:57 UpdateJob.py[line:53] INFO 更新代码:640100200099791
2016-02-25 18:52:57 UpdateJob.py[line:64] INFO 更新状态:4
2016-02-25 18:52:57 UpdateJob.py[line:86] INFO 接管进程;1035
2016-02-25 18:52:57 UpdateJob.py[line:106] INFO 待更新数目;10
2016-02-25 18:52:57 UpdateJob.py[line:53] INFO 更新代码:640100200099791
